Residence State,Five-Year Age Groups,Five-Year Age Groups Code,MMWR Week Code,Deaths
Nevada,80-84 years,80-84,2018/34,56
Nevada,80-84 years,80-84,2018/35,58
Nevada,80-84 years,80-84,2018/36,59
Nevada,80-84 years,80-84,2018/37,42
Nevada,80-84 years,80-84,2018/38,59
Nevada,80-84 years,80-84,2018/39,52
Nevada,80-84 years,80-84,2018/40,61
Nevada,80-84 years,80-84,2018/41,65
Nevada,80-84 years,80-84,2018/42,48
Nevada,80-84 years,80-84,2018/43,54
Nevada,80-84 years,80-84,2018/44,57
Nevada,80-84 years,80-84,2018/45,71
Nevada,80-84 years,80-84,2018/46,61
Nevada,80-84 years,80-84,2018/47,58
Nevada,80-84 years,80-84,2018/48,65
Nevada,80-84 years,80-84,2018/49,44
Nevada,80-84 years,80-84,2018/50,63
Nevada,80-84 years,80-84,2018/51,59
Nevada,80-84 years,80-84,2018/52,57
Nevada,85-89 years,85-89,2018/01,66
Nevada,85-89 years,85-89,2018/02,79
Nevada,85-89 years,85-89,2018/03,74
Nevada,85-89 years,85-89,2018/04,73
Nevada,85-89 years,85-89,2018/05,59
Nevada,85-89 years,85-89,2018/06,59
Nevada,85-89 years,85-89,2018/07,56
Nevada,85-89 years,85-89,2018/08,55
Nevada,85-89 years,85-89,2018/09,65
Nevada,85-89 years,85-89,2018/10,56
Nevada,85-89 years,85-89,2018/11,57
Nevada,85-89 years,85-89,2018/12,49
Nevada,85-89 years,85-89,2018/13,48
Nevada,85-89 years,85-89,2018/14,56
Nevada,85-89 years,85-89,2018/15,62
Nevada,85-89 years,85-89,2018/16,49
Nevada,85-89 years,85-89,2018/17,49
Nevada,85-89 years,85-89,2018/18,53
Nevada,85-89 years,85-89,2018/19,45
Nevada,85-89 years,85-89,2018/20,45
Nevada,85-89 years,85-89,2018/21,58
Nevada,85-89 years,85-89,2018/22,61
Nevada,85-89 years,85-89,2018/23,58
Nevada,85-89 years,85-89,2018/24,60
Nevada,85-89 years,85-89,2018/25,61
Nevada,85-89 years,85-89,2018/26,60
Nevada,85-89 years,85-89,2018/27,54
Nevada,85-89 years,85-89,2018/28,60
Nevada,85-89 years,85-89,2018/29,49
Nevada,85-89 years,85-89,2018/30,50
Nevada,85-89 years,85-89,2018/31,43
Nevada,85-89 years,85-89,2018/32,44
Nevada,85-89 years,85-89,2018/33,46
Nevada,85-89 years,85-89,2018/34,48
Nevada,85-89 years,85-89,2018/35,43
Nevada,85-89 years,85-89,2018/36,45
Nevada,85-89 years,85-89,2018/37,53
Nevada,85-89 years,85-89,2018/38,56
Nevada,85-89 years,85-89,2018/39,45
Nevada,85-89 years,85-89,2018/40,48
Nevada,85-89 years,85-89,2018/41,43
Nevada,85-89 years,85-89,2018/42,51
Nevada,85-89 years,85-89,2018/43,38
Nevada,85-89 years,85-89,2018/44,48
Nevada,85-89 years,85-89,2018/45,49
Nevada,85-89 years,85-89,2018/46,54
Nevada,85-89 years,85-89,2018/47,49
Nevada,85-89 years,85-89,2018/48,55
Nevada,85-89 years,85-89,2018/49,55
Nevada,85-89 years,85-89,2018/50,50
Nevada,85-89 years,85-89,2018/51,69
Nevada,85-89 years,85-89,2018/52,48
Nevada,90-94 years,90-94,2018/01,53
Nevada,90-94 years,90-94,2018/02,52
Nevada,90-94 years,90-94,2018/03,43
Nevada,90-94 years,90-94,2018/04,43
Nevada,90-94 years,90-94,2018/05,33
Nevada,90-94 years,90-94,2018/06,39
Nevada,90-94 years,90-94,2018/07,35
Nevada,90-94 years,90-94,2018/08,44
Nevada,90-94 years,90-94,2018/09,41
Nevada,90-94 years,90-94,2018/10,42
Nevada,90-94 years,90-94,2018/11,50
Nevada,90-94 years,90-94,2018/12,47
Nevada,90-94 years,90-94,2018/13,31
Nevada,90-94 years,90-94,2018/14,36
Nevada,90-94 years,90-94,2018/15,28
Nevada,90-94 years,90-94,2018/16,32
Nevada,90-94 years,90-94,2018/17,43
Nevada,90-94 years,90-94,2018/18,36
Nevada,90-94 years,90-94,2018/19,34
Nevada,90-94 years,90-94,2018/20,42
Nevada,90-94 years,90-94,2018/21,39
Nevada,90-94 years,90-94,2018/22,42
Nevada,90-94 years,90-94,2018/23,37
Nevada,90-94 years,90-94,2018/24,37
Nevada,90-94 years,90-94,2018/25,39
Nevada,90-94 years,90-94,2018/26,34
Nevada,90-94 years,90-94,2018/27,33
Nevada,90-94 years,90-94,2018/28,27
Nevada,90-94 years,90-94,2018/29,36
Nevada,90-94 years,90-94,2018/30,39
Nevada,90-94 years,90-94,2018/31,35
Nevada,90-94 years,90-94,2018/32,33
Nevada,90-94 years,90-94,2018/33,44
Nevada,90-94 years,90-94,2018/34,37
Nevada,90-94 years,90-94,2018/35,43
Nevada,90-94 years,90-94,2018/36,36
Nevada,90-94 years,90-94,2018/37,33
Nevada,90-94 years,90-94,2018/38,29
Nevada,90-94 years,90-94,2018/39,32
Nevada,90-94 years,90-94,2018/40,38
Nevada,90-94 years,90-94,2018/41,32
Nevada,90-94 years,90-94,2018/42,38
Nevada,90-94 years,90-94,2018/43,41
Nevada,90-94 years,90-94,2018/44,39
Nevada,90-94 years,90-94,2018/45,33
Nevada,90-94 years,90-94,2018/46,35
Nevada,90-94 years,90-94,2018/47,31
Nevada,90-94 years,90-94,2018/48,38
Nevada,90-94 years,90-94,2018/49,40
Nevada,90-94 years,90-94,2018/50,45
Nevada,90-94 years,90-94,2018/51,43
Nevada,90-94 years,90-94,2018/52,43
Nevada,95-99 years,95-99,2018/01,11
Nevada,95-99 years,95-99,2018/02,17
Nevada,95-99 years,95-99,2018/03,14
Nevada,95-99 years,95-99,2018/04,16
Nevada,95-99 years,95-99,2018/05,20
Nevada,95-99 years,95-99,2018/06,16
Nevada,95-99 years,95-99,2018/07,21
Nevada,95-99 years,95-99,2018/08,18
Nevada,95-99 years,95-99,2018/09,26
Nevada,95-99 years,95-99,2018/11,22
Nevada,95-99 years,95-99,2018/12,20
Nevada,95-99 years,95-99,2018/13,16
Nevada,95-99 years,95-99,2018/14,16
Nevada,95-99 years,95-99,2018/15,13
Nevada,95-99 years,95-99,2018/16,14
Nevada,95-99 years,95-99,2018/17,13
Nevada,95-99 years,95-99,2018/18,13
Nevada,95-99 years,95-99,2018/19,10
Nevada,95-99 years,95-99,2018/20,20
Nevada,95-99 years,95-99,2018/21,10
Nevada,95-99 years,95-99,2018/22,16
Nevada,95-99 years,95-99,2018/23,13
Nevada,95-99 years,95-99,2018/24,20
Nevada,95-99 years,95-99,2018/27,18
Nevada,95-99 years,95-99,2018/28,13
Nevada,95-99 years,95-99,2018/29,12
Nevada,95-99 years,95-99,2018/30,13
Nevada,95-99 years,95-99,2018/31,11
Nevada,95-99 years,95-99,2018/32,10
Nevada,95-99 years,95-99,2018/33,12
Nevada,95-99 years,95-99,2018/34,12
Nevada,95-99 years,95-99,2018/35,14
Nevada,95-99 years,95-99,2018/36,10
Nevada,95-99 years,95-99,2018/39,15
Nevada,95-99 years,95-99,2018/40,13
Nevada,95-99 years,95-99,2018/41,17
Nevada,95-99 years,95-99,2018/42,12
Nevada,95-99 years,95-99,2018/43,15
Nevada,95-99 years,95-99,2018/44,12
Nevada,95-99 years,95-99,2018/45,11
Nevada,95-99 years,95-99,2018/46,13
Nevada,95-99 years,95-99,2018/47,14
Nevada,95-99 years,95-99,2018/48,15
Nevada,95-99 years,95-99,2018/50,11
Nevada,95-99 years,95-99,2018/51,16
Nevada,95-99 years,95-99,2018/52,11
New Hampshire,45-49 years,45-49,2018/14,10
New Hampshire,45-49 years,45-49,2018/30,10
New Hampshire,50-54 years,50-54,2018/01,10
New Hampshire,50-54 years,50-54,2018/02,13
New Hampshire,50-54 years,50-54,2018/03,10
New Hampshire,50-54 years,50-54,2018/08,10
New Hampshire,50-54 years,50-54,2018/10,11
New Hampshire,50-54 years,50-54,2018/11,12
New Hampshire,50-54 years,50-54,2018/16,14
New Hampshire,50-54 years,50-54,2018/17,10
New Hampshire,50-54 years,50-54,2018/20,11
New Hampshire,50-54 years,50-54,2018/22,11
New Hampshire,50-54 years,50-54,2018/24,10
New Hampshire,50-54 years,50-54,2018/26,10
New Hampshire,50-54 years,50-54,2018/27,11
New Hampshire,50-54 years,50-54,2018/28,11
New Hampshire,50-54 years,50-54,2018/30,11
New Hampshire,50-54 years,50-54,2018/32,12
New Hampshire,50-54 years,50-54,2018/36,10
New Hampshire,50-54 years,50-54,2018/40,10
New Hampshire,50-54 years,50-54,2018/42,10
New Hampshire,50-54 years,50-54,2018/43,11
New Hampshire,50-54 years,50-54,2018/49,11
New Hampshire,50-54 years,50-54,2018/52,12
New Hampshire,55-59 years,55-59,2018/01,13
New Hampshire,55-59 years,55-59,2018/02,11
New Hampshire,55-59 years,55-59,2018/03,10
New Hampshire,55-59 years,55-59,2018/05,21
New Hampshire,55-59 years,55-59,2018/06,28
New Hampshire,55-59 years,55-59,2018/07,17
New Hampshire,55-59 years,55-59,2018/09,12
New Hampshire,55-59 years,55-59,2018/10,15
New Hampshire,55-59 years,55-59,2018/11,11
New Hampshire,55-59 years,55-59,2018/13,12
New Hampshire,55-59 years,55-59,2018/14,15
New Hampshire,55-59 years,55-59,2018/15,12
New Hampshire,55-59 years,55-59,2018/16,11
New Hampshire,55-59 years,55-59,2018/17,16
New Hampshire,55-59 years,55-59,2018/18,13
New Hampshire,55-59 years,55-59,2018/19,15
New Hampshire,55-59 years,55-59,2018/20,16
New Hampshire,55-59 years,55-59,2018/21,14
New Hampshire,55-59 years,55-59,2018/24,18
New Hampshire,55-59 years,55-59,2018/25,13
New Hampshire,55-59 years,55-59,2018/27,12
New Hampshire,55-59 years,55-59,2018/28,13
New Hampshire,55-59 years,55-59,2018/29,18
New Hampshire,55-59 years,55-59,2018/30,12
New Hampshire,55-59 years,55-59,2018/32,12
New Hampshire,55-59 years,55-59,2018/33,15
New Hampshire,55-59 years,55-59,2018/35,15
New Hampshire,55-59 years,55-59,2018/36,10
New Hampshire,55-59 years,55-59,2018/37,20
New Hampshire,55-59 years,55-59,2018/38,12
New Hampshire,55-59 years,55-59,2018/40,13
New Hampshire,55-59 years,55-59,2018/41,15
New Hampshire,55-59 years,55-59,2018/42,10
New Hampshire,55-59 years,55-59,2018/43,20
New Hampshire,55-59 years,55-59,2018/45,12
New Hampshire,55-59 years,55-59,2018/46,19
New Hampshire,55-59 years,55-59,2018/47,13
New Hampshire,55-59 years,55-59,2018/48,11
New Hampshire,55-59 years,55-59,2018/49,12
New Hampshire,55-59 years,55-59,2018/50,11
New Hampshire,55-59 years,55-59,2018/51,11
New Hampshire,55-59 years,55-59,2018/52,19
New Hampshire,60-64 years ,60-64,2018/01,16
New Hampshire,60-64 years ,60-64,2018/02,16
New Hampshire,60-64 years ,60-64,2018/03,21
New Hampshire,60-64 years ,60-64,2018/04,26
New Hampshire,60-64 years ,60-64,2018/05,20
New Hampshire,60-64 years ,60-64,2018/06,21
New Hampshire,60-64 years ,60-64,2018/07,19
New Hampshire,60-64 years ,60-64,2018/08,22
New Hampshire,60-64 years ,60-64,2018/09,11
New Hampshire,60-64 years ,60-64,2018/10,19
New Hampshire,60-64 years ,60-64,2018/11,15
New Hampshire,60-64 years ,60-64,2018/12,19
New Hampshire,60-64 years ,60-64,2018/13,15
New Hampshire,60-64 years ,60-64,2018/14,25
New Hampshire,60-64 years ,60-64,2018/15,17
New Hampshire,60-64 years ,60-64,2018/16,14
New Hampshire,60-64 years ,60-64,2018/17,17
New Hampshire,60-64 years ,60-64,2018/18,10
New Hampshire,60-64 years ,60-64,2018/19,20
New Hampshire,60-64 years ,60-64,2018/20,15
New Hampshire,60-64 years ,60-64,2018/21,17
New Hampshire,60-64 years ,60-64,2018/22,19
New Hampshire,60-64 years ,60-64,2018/23,18
New Hampshire,60-64 years ,60-64,2018/24,17
New Hampshire,60-64 years ,60-64,2018/25,11
New Hampshire,60-64 years ,60-64,2018/26,14
New Hampshire,60-64 years ,60-64,2018/27,16
New Hampshire,60-64 years ,60-64,2018/28,19
New Hampshire,60-64 years ,60-64,2018/29,16
New Hampshire,60-64 years ,60-64,2018/30,13
New Hampshire,60-64 years ,60-64,2018/31,17
New Hampshire,60-64 years ,60-64,2018/32,14
New Hampshire,60-64 years ,60-64,2018/33,16
New Hampshire,60-64 years ,60-64,2018/34,18
New Hampshire,60-64 years ,60-64,2018/35,17
New Hampshire,60-64 years ,60-64,2018/36,19
New Hampshire,60-64 years ,60-64,2018/37,16
New Hampshire,60-64 years ,60-64,2018/38,18
New Hampshire,60-64 years ,60-64,2018/39,18
New Hampshire,60-64 years ,60-64,2018/40,17
New Hampshire,60-64 years ,60-64,2018/41,17
New Hampshire,60-64 years ,60-64,2018/42,22
New Hampshire,60-64 years ,60-64,2018/43,14
New Hampshire,60-64 years ,60-64,2018/44,22
New Hampshire,60-64 years ,60-64,2018/45,19
New Hampshire,60-64 years ,60-64,2018/46,16
New Hampshire,60-64 years ,60-64,2018/47,18
New Hampshire,60-64 years ,60-64,2018/48,19
New Hampshire,60-64 years ,60-64,2018/49,20
New Hampshire,60-64 years ,60-64,2018/50,17
New Hampshire,60-64 years ,60-64,2018/51,20
New Hampshire,60-64 years ,60-64,2018/52,17
New Hampshire,65-69 years,65-69,2018/01,13
New Hampshire,65-69 years,65-69,2018/02,26
New Hampshire,65-69 years,65-69,2018/03,17
New Hampshire,65-69 years,65-69,2018/04,25
New Hampshire,65-69 years,65-69,2018/05,32
New Hampshire,65-69 years,65-69,2018/06,16
New Hampshire,65-69 years,65-69,2018/07,19
New Hampshire,65-69 years,65-69,2018/08,23
New Hampshire,65-69 years,65-69,2018/09,16
New Hampshire,65-69 years,65-69,2018/10,26
New Hampshire,65-69 years,65-69,2018/11,18
New Hampshire,65-69 years,65-69,2018/12,10
New Hampshire,65-69 years,65-69,2018/13,18
New Hampshire,65-69 years,65-69,2018/14,22
New Hampshire,65-69 years,65-69,2018/15,17
New Hampshire,65-69 years,65-69,2018/16,17
New Hampshire,65-69 years,65-69,2018/17,15
New Hampshire,65-69 years,65-69,2018/18,25
New Hampshire,65-69 years,65-69,2018/19,20
New Hampshire,65-69 years,65-69,2018/20,25
New Hampshire,65-69 years,65-69,2018/21,22
New Hampshire,65-69 years,65-69,2018/22,18
New Hampshire,65-69 years,65-69,2018/23,14
New Hampshire,65-69 years,65-69,2018/24,22
New Hampshire,65-69 years,65-69,2018/25,23
New Hampshire,65-69 years,65-69,2018/26,15
New Hampshire,65-69 years,65-69,2018/27,16
New Hampshire,65-69 years,65-69,2018/28,15
New Hampshire,65-69 years,65-69,2018/29,22
New Hampshire,65-69 years,65-69,2018/31,17
New Hampshire,65-69 years,65-69,2018/32,13
New Hampshire,65-69 years,65-69,2018/33,20
New Hampshire,65-69 years,65-69,2018/34,17
New Hampshire,65-69 years,65-69,2018/35,18
New Hampshire,65-69 years,65-69,2018/36,20
New Hampshire,65-69 years,65-69,2018/37,17
New Hampshire,65-69 years,65-69,2018/38,15
New Hampshire,65-69 years,65-69,2018/39,23
New Hampshire,65-69 years,65-69,2018/40,15
New Hampshire,65-69 years,65-69,2018/41,24
New Hampshire,65-69 years,65-69,2018/42,23
New Hampshire,65-69 years,65-69,2018/43,19
New Hampshire,65-69 years,65-69,2018/44,20
New Hampshire,65-69 years,65-69,2018/45,23
New Hampshire,65-69 years,65-69,2018/46,23
New Hampshire,65-69 years,65-69,2018/47,15
New Hampshire,65-69 years,65-69,2018/48,16
New Hampshire,65-69 years,65-69,2018/49,13
New Hampshire,65-69 years,65-69,2018/50,15
New Hampshire,65-69 years,65-69,2018/51,22
New Hampshire,65-69 years,65-69,2018/52,15
New Hampshire,70-74 years,70-74,2018/01,26
New Hampshire,70-74 years,70-74,2018/02,32
New Hampshire,70-74 years,70-74,2018/03,33
New Hampshire,70-74 years,70-74,2018/04,26
New Hampshire,70-74 years,70-74,2018/05,21
New Hampshire,70-74 years,70-74,2018/06,29
New Hampshire,70-74 years,70-74,2018/07,25
New Hampshire,70-74 years,70-74,2018/08,26
New Hampshire,70-74 years,70-74,2018/09,21
New Hampshire,70-74 years,70-74,2018/10,18
New Hampshire,70-74 years,70-74,2018/11,25
New Hampshire,70-74 years,70-74,2018/12,15
New Hampshire,70-74 years,70-74,2018/13,25
New Hampshire,70-74 years,70-74,2018/14,32
New Hampshire,70-74 years,70-74,2018/15,32
New Hampshire,70-74 years,70-74,2018/16,18
New Hampshire,70-74 years,70-74,2018/17,27
New Hampshire,70-74 years,70-74,2018/18,24
New Hampshire,70-74 years,70-74,2018/19,26
New Hampshire,70-74 years,70-74,2018/20,17
New Hampshire,70-74 years,70-74,2018/21,20
New Hampshire,70-74 years,70-74,2018/22,23
New Hampshire,70-74 years,70-74,2018/23,15
New Hampshire,70-74 years,70-74,2018/24,18
New Hampshire,70-74 years,70-74,2018/25,33
New Hampshire,70-74 years,70-74,2018/26,24
New Hampshire,70-74 years,70-74,2018/27,24
New Hampshire,70-74 years,70-74,2018/28,19
New Hampshire,70-74 years,70-74,2018/29,18
New Hampshire,70-74 years,70-74,2018/30,17
New Hampshire,70-74 years,70-74,2018/31,28
New Hampshire,70-74 years,70-74,2018/32,16
New Hampshire,70-74 years,70-74,2018/33,25
New Hampshire,70-74 years,70-74,2018/34,28
New Hampshire,70-74 years,70-74,2018/35,25
New Hampshire,70-74 years,70-74,2018/36,23
New Hampshire,70-74 years,70-74,2018/37,19
New Hampshire,70-74 years,70-74,2018/38,34
New Hampshire,70-74 years,70-74,2018/39,21
New Hampshire,70-74 years,70-74,2018/40,29
New Hampshire,70-74 years,70-74,2018/41,20
New Hampshire,70-74 years,70-74,2018/42,24
New Hampshire,70-74 years,70-74,2018/43,29
New Hampshire,70-74 years,70-74,2018/44,23
New Hampshire,70-74 years,70-74,2018/45,25
New Hampshire,70-74 years,70-74,2018/46,24
New Hampshire,70-74 years,70-74,2018/47,14
New Hampshire,70-74 years,70-74,2018/48,29
New Hampshire,70-74 years,70-74,2018/49,35
New Hampshire,70-74 years,70-74,2018/50,29
New Hampshire,70-74 years,70-74,2018/51,24
New Hampshire,70-74 years,70-74,2018/52,25
New Hampshire,75-79 years,75-79,2018/01,24
New Hampshire,75-79 years,75-79,2018/02,18
New Hampshire,75-79 years,75-79,2018/03,22
New Hampshire,75-79 years,75-79,2018/04,34
New Hampshire,75-79 years,75-79,2018/05,28
New Hampshire,75-79 years,75-79,2018/06,28
New Hampshire,75-79 years,75-79,2018/07,33
New Hampshire,75-79 years,75-79,2018/08,36
New Hampshire,75-79 years,75-79,2018/09,30
New Hampshire,75-79 years,75-79,2018/10,30
New Hampshire,75-79 years,75-79,2018/11,25
New Hampshire,75-79 years,75-79,2018/12,28
New Hampshire,75-79 years,75-79,2018/13,18
New Hampshire,75-79 years,75-79,2018/14,23
New Hampshire,75-79 years,75-79,2018/15,27
New Hampshire,75-79 years,75-79,2018/16,21
New Hampshire,75-79 years,75-79,2018/17,26
New Hampshire,75-79 years,75-79,2018/18,26
New Hampshire,75-79 years,75-79,2018/19,37
New Hampshire,75-79 years,75-79,2018/20,24
New Hampshire,75-79 years,75-79,2018/21,31
New Hampshire,75-79 years,75-79,2018/22,22
New Hampshire,75-79 years,75-79,2018/23,16
New Hampshire,75-79 years,75-79,2018/24,32
New Hampshire,75-79 years,75-79,2018/25,23
New Hampshire,75-79 years,75-79,2018/26,26
New Hampshire,75-79 years,75-79,2018/27,22
New Hampshire,75-79 years,75-79,2018/28,23
New Hampshire,75-79 years,75-79,2018/29,27
New Hampshire,75-79 years,75-79,2018/30,29
New Hampshire,75-79 years,75-79,2018/31,37
New Hampshire,75-79 years,75-79,2018/32,22
New Hampshire,75-79 years,75-79,2018/33,28
New Hampshire,75-79 years,75-79,2018/34,31
New Hampshire,75-79 years,75-79,2018/35,20
New Hampshire,75-79 years,75-79,2018/36,24
New Hampshire,75-79 years,75-79,2018/37,18
New Hampshire,75-79 years,75-79,2018/38,21
New Hampshire,75-79 years,75-79,2018/39,32
New Hampshire,75-79 years,75-79,2018/40,31
New Hampshire,75-79 years,75-79,2018/41,29
New Hampshire,75-79 years,75-79,2018/42,31
New Hampshire,75-79 years,75-79,2018/43,25
New Hampshire,75-79 years,75-79,2018/44,27
New Hampshire,75-79 years,75-79,2018/45,25
New Hampshire,75-79 years,75-79,2018/46,25
New Hampshire,75-79 years,75-79,2018/47,29
New Hampshire,75-79 years,75-79,2018/48,28
New Hampshire,75-79 years,75-79,2018/49,22
New Hampshire,75-79 years,75-79,2018/50,31
New Hampshire,75-79 years,75-79,2018/51,25
New Hampshire,75-79 years,75-79,2018/52,35
New Hampshire,80-84 years,80-84,2018/01,29
New Hampshire,80-84 years,80-84,2018/02,37
New Hampshire,80-84 years,80-84,2018/03,36
New Hampshire,80-84 years,80-84,2018/04,35
New Hampshire,80-84 years,80-84,2018/05,44
New Hampshire,80-84 years,80-84,2018/06,26
New Hampshire,80-84 years,80-84,2018/07,49
New Hampshire,80-84 years,80-84,2018/08,44
New Hampshire,80-84 years,80-84,2018/09,25
New Hampshire,80-84 years,80-84,2018/10,30
New Hampshire,80-84 years,80-84,2018/11,27
New Hampshire,80-84 years,80-84,2018/12,33
New Hampshire,80-84 years,80-84,2018/13,37
New Hampshire,80-84 years,80-84,2018/14,33
New Hampshire,80-84 years,80-84,2018/15,27
New Hampshire,80-84 years,80-84,2018/16,28
New Hampshire,80-84 years,80-84,2018/17,34
New Hampshire,80-84 years,80-84,2018/18,32
New Hampshire,80-84 years,80-84,2018/19,33
New Hampshire,80-84 years,80-84,2018/20,24
New Hampshire,80-84 years,80-84,2018/21,29
New Hampshire,80-84 years,80-84,2018/22,29
New Hampshire,80-84 years,80-84,2018/23,29
New Hampshire,80-84 years,80-84,2018/24,43
New Hampshire,80-84 years,80-84,2018/25,30
New Hampshire,80-84 years,80-84,2018/26,28
New Hampshire,80-84 years,80-84,2018/27,23
New Hampshire,80-84 years,80-84,2018/28,19
New Hampshire,80-84 years,80-84,2018/29,41
New Hampshire,80-84 years,80-84,2018/30,30
New Hampshire,80-84 years,80-84,2018/31,23
New Hampshire,80-84 years,80-84,2018/32,26
New Hampshire,80-84 years,80-84,2018/33,33
New Hampshire,80-84 years,80-84,2018/34,27
New Hampshire,80-84 years,80-84,2018/35,33
New Hampshire,80-84 years,80-84,2018/36,30
New Hampshire,80-84 years,80-84,2018/37,32
New Hampshire,80-84 years,80-84,2018/38,37
New Hampshire,80-84 years,80-84,2018/39,31
New Hampshire,80-84 years,80-84,2018/40,36
New Hampshire,80-84 years,80-84,2018/41,40
New Hampshire,80-84 years,80-84,2018/42,28
New Hampshire,80-84 years,80-84,2018/43,28
New Hampshire,80-84 years,80-84,2018/44,25
New Hampshire,80-84 years,80-84,2018/45,22
New Hampshire,80-84 years,80-84,2018/46,27
New Hampshire,80-84 years,80-84,2018/47,28
New Hampshire,80-84 years,80-84,2018/48,27
New Hampshire,80-84 years,80-84,2018/49,31
New Hampshire,80-84 years,80-84,2018/50,28
New Hampshire,80-84 years,80-84,2018/51,30
New Hampshire,80-84 years,80-84,2018/52,39
New Hampshire,85-89 years,85-89,2018/01,37
New Hampshire,85-89 years,85-89,2018/02,53
New Hampshire,85-89 years,85-89,2018/03,32
New Hampshire,85-89 years,85-89,2018/04,47
New Hampshire,85-89 years,85-89,2018/05,36
New Hampshire,85-89 years,85-89,2018/06,41
New Hampshire,85-89 years,85-89,2018/07,52
New Hampshire,85-89 years,85-89,2018/08,45
New Hampshire,85-89 years,85-89,2018/09,32
New Hampshire,85-89 years,85-89,2018/10,44
New Hampshire,85-89 years,85-89,2018/11,37
New Hampshire,85-89 years,85-89,2018/12,33
New Hampshire,85-89 years,85-89,2018/13,38
New Hampshire,85-89 years,85-89,2018/14,38
New Hampshire,85-89 years,85-89,2018/15,34
New Hampshire,85-89 years,85-89,2018/16,49
New Hampshire,85-89 years,85-89,2018/17,49
New Hampshire,85-89 years,85-89,2018/18,35
New Hampshire,85-89 years,85-89,2018/19,30
New Hampshire,85-89 years,85-89,2018/20,33
New Hampshire,85-89 years,85-89,2018/21,28
New Hampshire,85-89 years,85-89,2018/22,39
New Hampshire,85-89 years,85-89,2018/23,37
New Hampshire,85-89 years,85-89,2018/24,31
New Hampshire,85-89 years,85-89,2018/25,27
New Hampshire,85-89 years,85-89,2018/26,35
New Hampshire,85-89 years,85-89,2018/27,34
New Hampshire,85-89 years,85-89,2018/28,40
New Hampshire,85-89 years,85-89,2018/29,33
New Hampshire,85-89 years,85-89,2018/30,43
New Hampshire,85-89 years,85-89,2018/31,32
New Hampshire,85-89 years,85-89,2018/32,34
New Hampshire,85-89 years,85-89,2018/33,40
New Hampshire,85-89 years,85-89,2018/34,32
New Hampshire,85-89 years,85-89,2018/35,33
New Hampshire,85-89 years,85-89,2018/36,32
New Hampshire,85-89 years,85-89,2018/37,34
New Hampshire,85-89 years,85-89,2018/38,37
New Hampshire,85-89 years,85-89,2018/39,37
New Hampshire,85-89 years,85-89,2018/40,38
New Hampshire,85-89 years,85-89,2018/41,32
New Hampshire,85-89 years,85-89,2018/42,36
New Hampshire,85-89 years,85-89,2018/43,43
New Hampshire,85-89 years,85-89,2018/44,50
New Hampshire,85-89 years,85-89,2018/45,31
New Hampshire,85-89 years,85-89,2018/46,37
New Hampshire,85-89 years,85-89,2018/47,39
New Hampshire,85-89 years,85-89,2018/48,44
New Hampshire,85-89 years,85-89,2018/49,37
New Hampshire,85-89 years,85-89,2018/50,35
New Hampshire,85-89 years,85-89,2018/51,27
New Hampshire,85-89 years,85-89,2018/52,58
New Hampshire,90-94 years,90-94,2018/01,39
New Hampshire,90-94 years,90-94,2018/02,37
New Hampshire,90-94 years,90-94,2018/03,25
New Hampshire,90-94 years,90-94,2018/04,35
New Hampshire,90-94 years,90-94,2018/05,40
New Hampshire,90-94 years,90-94,2018/06,39
New Hampshire,90-94 years,90-94,2018/07,36
New Hampshire,90-94 years,90-94,2018/08,36
New Hampshire,90-94 years,90-94,2018/09,43
New Hampshire,90-94 years,90-94,2018/10,25
New Hampshire,90-94 years,90-94,2018/11,36
New Hampshire,90-94 years,90-94,2018/12,31
New Hampshire,90-94 years,90-94,2018/13,27
New Hampshire,90-94 years,90-94,2018/14,27
New Hampshire,90-94 years,90-94,2018/15,20
New Hampshire,90-94 years,90-94,2018/16,39
New Hampshire,90-94 years,90-94,2018/17,26
New Hampshire,90-94 years,90-94,2018/18,21
New Hampshire,90-94 years,90-94,2018/19,26
New Hampshire,90-94 years,90-94,2018/20,37
New Hampshire,90-94 years,90-94,2018/21,33
New Hampshire,90-94 years,90-94,2018/22,34
New Hampshire,90-94 years,90-94,2018/23,21
New Hampshire,90-94 years,90-94,2018/24,20
New Hampshire,90-94 years,90-94,2018/25,36
New Hampshire,90-94 years,90-94,2018/26,24
New Hampshire,90-94 years,90-94,2018/27,33
New Hampshire,90-94 years,90-94,2018/28,21
New Hampshire,90-94 years,90-94,2018/29,19
New Hampshire,90-94 years,90-94,2018/30,28
New Hampshire,90-94 years,90-94,2018/31,24
New Hampshire,90-94 years,90-94,2018/32,27
New Hampshire,90-94 years,90-94,2018/33,21
New Hampshire,90-94 years,90-94,2018/34,26
New Hampshire,90-94 years,90-94,2018/35,31
New Hampshire,90-94 years,90-94,2018/36,28
New Hampshire,90-94 years,90-94,2018/37,28
New Hampshire,90-94 years,90-94,2018/38,35
New Hampshire,90-94 years,90-94,2018/39,25
New Hampshire,90-94 years,90-94,2018/40,29
New Hampshire,90-94 years,90-94,2018/41,43
New Hampshire,90-94 years,90-94,2018/42,39
New Hampshire,90-94 years,90-94,2018/43,27
New Hampshire,90-94 years,90-94,2018/44,24
New Hampshire,90-94 years,90-94,2018/45,37
New Hampshire,90-94 years,90-94,2018/46,22
New Hampshire,90-94 years,90-94,2018/47,34
