Residence State,Five-Year Age Groups,Five-Year Age Groups Code,MMWR Week Code,Deaths
Alabama,40-44 years,40-44,2024/14,23
Alabama,40-44 years,40-44,2024/15,24
Alabama,40-44 years,40-44,2024/16,26
Alabama,40-44 years,40-44,2024/17,32
Alabama,40-44 years,40-44,2024/18,24
Alabama,40-44 years,40-44,2024/19,21
Alabama,40-44 years,40-44,2024/20,21
Alabama,40-44 years,40-44,2024/21,15
Alabama,40-44 years,40-44,2024/22,30
Alabama,40-44 years,40-44,2024/23,28
Alabama,40-44 years,40-44,2024/24,17
Alabama,40-44 years,40-44,2024/25,30
Alabama,40-44 years,40-44,2024/26,30
Alabama,40-44 years,40-44,2024/27,27
Alabama,40-44 years,40-44,2024/28,19
Alabama,40-44 years,40-44,2024/29,18
Alabama,40-44 years,40-44,2024/30,18
Alabama,40-44 years,40-44,2024/31,20
Alabama,40-44 years,40-44,2024/32,18
Alabama,40-44 years,40-44,2024/33,22
Alabama,40-44 years,40-44,2024/34,27
Alabama,40-44 years,40-44,2024/35,24
Alabama,40-44 years,40-44,2024/36,24
Alabama,40-44 years,40-44,2024/37,18
Alabama,40-44 years,40-44,2024/38,25
Alabama,40-44 years,40-44,2024/39,19
Alabama,40-44 years,40-44,2024/40,30
Alabama,40-44 years,40-44,2024/41,17
Alabama,40-44 years,40-44,2024/42,19
Alabama,40-44 years,40-44,2024/43,28
Alabama,40-44 years,40-44,2024/44,21
Alabama,40-44 years,40-44,2024/45,18
Alabama,40-44 years,40-44,2024/46,16
Alabama,40-44 years,40-44,2024/47,16
Alabama,40-44 years,40-44,2024/48,17
Alabama,40-44 years,40-44,2024/49,10
Alabama,45-49 years,45-49,2024/01,43
Alabama,45-49 years,45-49,2024/02,37
Alabama,45-49 years,45-49,2024/03,42
Alabama,45-49 years,45-49,2024/04,30
Alabama,45-49 years,45-49,2024/05,35
Alabama,45-49 years,45-49,2024/06,36
Alabama,45-49 years,45-49,2024/07,21
Alabama,45-49 years,45-49,2024/08,30
Alabama,45-49 years,45-49,2024/09,23
Alabama,45-49 years,45-49,2024/10,31
Alabama,45-49 years,45-49,2024/11,26
Alabama,45-49 years,45-49,2024/12,26
Alabama,45-49 years,45-49,2024/13,27
Alabama,45-49 years,45-49,2024/14,36
Alabama,45-49 years,45-49,2024/15,40
Alabama,45-49 years,45-49,2024/16,36
Alabama,45-49 years,45-49,2024/17,32
Alabama,45-49 years,45-49,2024/18,28
Alabama,45-49 years,45-49,2024/19,20
Alabama,45-49 years,45-49,2024/20,38
Alabama,45-49 years,45-49,2024/21,25
Alabama,45-49 years,45-49,2024/22,17
Alabama,45-49 years,45-49,2024/23,33
Alabama,45-49 years,45-49,2024/24,31
Alabama,45-49 years,45-49,2024/25,23
Alabama,45-49 years,45-49,2024/26,23
Alabama,45-49 years,45-49,2024/27,29
Alabama,45-49 years,45-49,2024/28,29
Alabama,45-49 years,45-49,2024/29,25
Alabama,45-49 years,45-49,2024/30,32
Alabama,45-49 years,45-49,2024/31,27
Alabama,45-49 years,45-49,2024/32,30
Alabama,45-49 years,45-49,2024/33,29
Alabama,45-49 years,45-49,2024/34,15
Alabama,45-49 years,45-49,2024/35,28
Alabama,45-49 years,45-49,2024/36,26
Alabama,45-49 years,45-49,2024/37,30
Alabama,45-49 years,45-49,2024/38,19
Alabama,45-49 years,45-49,2024/39,24
Alabama,45-49 years,45-49,2024/40,31
Alabama,45-49 years,45-49,2024/41,28
Alabama,45-49 years,45-49,2024/42,27
Alabama,45-49 years,45-49,2024/43,18
Alabama,45-49 years,45-49,2024/44,26
Alabama,45-49 years,45-49,2024/45,31
Alabama,45-49 years,45-49,2024/46,20
Alabama,45-49 years,45-49,2024/47,30
Alabama,45-49 years,45-49,2024/48,17
Alabama,45-49 years,45-49,2024/49,13
Alabama,50-54 years,50-54,2024/01,40
Alabama,50-54 years,50-54,2024/02,42
Alabama,50-54 years,50-54,2024/03,42
Alabama,50-54 years,50-54,2024/04,43
Alabama,50-54 years,50-54,2024/05,47
Alabama,50-54 years,50-54,2024/06,37
Alabama,50-54 years,50-54,2024/07,46
Alabama,50-54 years,50-54,2024/08,47
Alabama,50-54 years,50-54,2024/09,39
Alabama,50-54 years,50-54,2024/10,34
Alabama,50-54 years,50-54,2024/11,40
Alabama,50-54 years,50-54,2024/12,49
Alabama,50-54 years,50-54,2024/13,49
Alabama,50-54 years,50-54,2024/14,37
Alabama,50-54 years,50-54,2024/15,45
Alabama,50-54 years,50-54,2024/16,54
Alabama,50-54 years,50-54,2024/17,40
Alabama,50-54 years,50-54,2024/18,37
Alabama,50-54 years,50-54,2024/19,46
Alabama,50-54 years,50-54,2024/20,33
Alabama,50-54 years,50-54,2024/21,40
Alabama,50-54 years,50-54,2024/22,39
Alabama,50-54 years,50-54,2024/23,37
Alabama,50-54 years,50-54,2024/24,43
Alabama,50-54 years,50-54,2024/25,44
Alabama,50-54 years,50-54,2024/26,46
Alabama,50-54 years,50-54,2024/27,33
Alabama,50-54 years,50-54,2024/28,34
Alabama,50-54 years,50-54,2024/29,34
Alabama,50-54 years,50-54,2024/30,40
Alabama,50-54 years,50-54,2024/31,42
Alabama,50-54 years,50-54,2024/32,39
Alabama,50-54 years,50-54,2024/33,33
Alabama,50-54 years,50-54,2024/34,34
Alabama,50-54 years,50-54,2024/35,49
Alabama,50-54 years,50-54,2024/36,39
Alabama,50-54 years,50-54,2024/37,37
Alabama,50-54 years,50-54,2024/38,31
Alabama,50-54 years,50-54,2024/39,40
Alabama,50-54 years,50-54,2024/40,31
Alabama,50-54 years,50-54,2024/41,28
Alabama,50-54 years,50-54,2024/42,39
Alabama,50-54 years,50-54,2024/43,39
Alabama,50-54 years,50-54,2024/44,27
Alabama,50-54 years,50-54,2024/45,41
Alabama,50-54 years,50-54,2024/46,33
Alabama,50-54 years,50-54,2024/47,30
Alabama,50-54 years,50-54,2024/48,28
Alabama,50-54 years,50-54,2024/49,20
Alabama,50-54 years,50-54,2024/50,11
Alabama,55-59 years,55-59,2024/01,73
Alabama,55-59 years,55-59,2024/02,69
Alabama,55-59 years,55-59,2024/03,73
Alabama,55-59 years,55-59,2024/04,63
Alabama,55-59 years,55-59,2024/05,47
Alabama,55-59 years,55-59,2024/06,60
Alabama,55-59 years,55-59,2024/07,51
Alabama,55-59 years,55-59,2024/08,53
Alabama,55-59 years,55-59,2024/09,53
Alabama,55-59 years,55-59,2024/10,71
Alabama,55-59 years,55-59,2024/11,52
Alabama,55-59 years,55-59,2024/12,46
Alabama,55-59 years,55-59,2024/13,64
Alabama,55-59 years,55-59,2024/14,62
Alabama,55-59 years,55-59,2024/15,63
Alabama,55-59 years,55-59,2024/16,58
Alabama,55-59 years,55-59,2024/17,57
Alabama,55-59 years,55-59,2024/18,46
Alabama,55-59 years,55-59,2024/19,57
Alabama,55-59 years,55-59,2024/20,47
Alabama,55-59 years,55-59,2024/21,61
Alabama,55-59 years,55-59,2024/22,66
Alabama,55-59 years,55-59,2024/23,54
Alabama,55-59 years,55-59,2024/24,68
Alabama,55-59 years,55-59,2024/25,51
Alabama,55-59 years,55-59,2024/26,57
Alabama,55-59 years,55-59,2024/27,73
Alabama,55-59 years,55-59,2024/28,52
Alabama,55-59 years,55-59,2024/29,41
Alabama,55-59 years,55-59,2024/30,56
Alabama,55-59 years,55-59,2024/31,44
Alabama,55-59 years,55-59,2024/32,56
Alabama,55-59 years,55-59,2024/33,55
Alabama,55-59 years,55-59,2024/34,57
Alabama,55-59 years,55-59,2024/35,61
Alabama,55-59 years,55-59,2024/36,55
Alabama,55-59 years,55-59,2024/37,43
Alabama,55-59 years,55-59,2024/38,47
Alabama,55-59 years,55-59,2024/39,56
Alabama,55-59 years,55-59,2024/40,55
Alabama,55-59 years,55-59,2024/41,44
Alabama,55-59 years,55-59,2024/42,43
Alabama,55-59 years,55-59,2024/43,61
Alabama,55-59 years,55-59,2024/44,38
Alabama,55-59 years,55-59,2024/45,56
Alabama,55-59 years,55-59,2024/46,54
Alabama,55-59 years,55-59,2024/47,39
Alabama,55-59 years,55-59,2024/48,40
Alabama,55-59 years,55-59,2024/49,42
Alabama,55-59 years,55-59,2024/50,15
Alabama,60-64 years ,60-64,2024/01,96
Alabama,60-64 years ,60-64,2024/02,113
Alabama,60-64 years ,60-64,2024/03,104
Alabama,60-64 years ,60-64,2024/04,107
Alabama,60-64 years ,60-64,2024/05,108
Alabama,60-64 years ,60-64,2024/06,106
Alabama,60-64 years ,60-64,2024/07,99
Alabama,60-64 years ,60-64,2024/08,86
Alabama,60-64 years ,60-64,2024/09,91
Alabama,60-64 years ,60-64,2024/10,90
Alabama,60-64 years ,60-64,2024/11,92
Alabama,60-64 years ,60-64,2024/12,91
Alabama,60-64 years ,60-64,2024/13,101
Alabama,60-64 years ,60-64,2024/14,83
Alabama,60-64 years ,60-64,2024/15,96
Alabama,60-64 years ,60-64,2024/16,76
Alabama,60-64 years ,60-64,2024/17,94
Alabama,60-64 years ,60-64,2024/18,75
Alabama,60-64 years ,60-64,2024/19,97
Alabama,60-64 years ,60-64,2024/20,81
Alabama,60-64 years ,60-64,2024/21,90
Alabama,60-64 years ,60-64,2024/22,80
Alabama,60-64 years ,60-64,2024/23,84
Alabama,60-64 years ,60-64,2024/24,87
Alabama,60-64 years ,60-64,2024/25,89
Alabama,60-64 years ,60-64,2024/26,85
Alabama,60-64 years ,60-64,2024/27,84
Alabama,60-64 years ,60-64,2024/28,81
Alabama,60-64 years ,60-64,2024/29,81
Alabama,60-64 years ,60-64,2024/30,101
Alabama,60-64 years ,60-64,2024/31,80
Alabama,60-64 years ,60-64,2024/32,112
Alabama,60-64 years ,60-64,2024/33,91
Alabama,60-64 years ,60-64,2024/34,86
Alabama,60-64 years ,60-64,2024/35,88
Alabama,60-64 years ,60-64,2024/36,84
Alabama,60-64 years ,60-64,2024/37,95
Alabama,60-64 years ,60-64,2024/38,79
Alabama,60-64 years ,60-64,2024/39,73
Alabama,60-64 years ,60-64,2024/40,86
Alabama,60-64 years ,60-64,2024/41,88
Alabama,60-64 years ,60-64,2024/42,95
Alabama,60-64 years ,60-64,2024/43,78
Alabama,60-64 years ,60-64,2024/44,78
Alabama,60-64 years ,60-64,2024/45,73
Alabama,60-64 years ,60-64,2024/46,91
Alabama,60-64 years ,60-64,2024/47,80
Alabama,60-64 years ,60-64,2024/48,74
Alabama,60-64 years ,60-64,2024/49,77
Alabama,60-64 years ,60-64,2024/50,31
Alabama,65-69 years,65-69,2024/01,149
Alabama,65-69 years,65-69,2024/02,133
Alabama,65-69 years,65-69,2024/03,134
Alabama,65-69 years,65-69,2024/04,146
Alabama,65-69 years,65-69,2024/05,133
Alabama,65-69 years,65-69,2024/06,132
Alabama,65-69 years,65-69,2024/07,124
Alabama,65-69 years,65-69,2024/08,99
Alabama,65-69 years,65-69,2024/09,123
Alabama,65-69 years,65-69,2024/10,108
Alabama,65-69 years,65-69,2024/11,140
Alabama,65-69 years,65-69,2024/12,113
Alabama,65-69 years,65-69,2024/13,106
Alabama,65-69 years,65-69,2024/14,105
Alabama,65-69 years,65-69,2024/15,117
Alabama,65-69 years,65-69,2024/16,105
Alabama,65-69 years,65-69,2024/17,128
Alabama,65-69 years,65-69,2024/18,106
Alabama,65-69 years,65-69,2024/19,121
Alabama,65-69 years,65-69,2024/20,115
Alabama,65-69 years,65-69,2024/21,118
Alabama,65-69 years,65-69,2024/22,102
Alabama,65-69 years,65-69,2024/23,128
Alabama,65-69 years,65-69,2024/24,116
Alabama,65-69 years,65-69,2024/25,115
Alabama,65-69 years,65-69,2024/26,117
Alabama,65-69 years,65-69,2024/27,111
Alabama,65-69 years,65-69,2024/28,101
Alabama,65-69 years,65-69,2024/29,100
Alabama,65-69 years,65-69,2024/30,130
Alabama,65-69 years,65-69,2024/31,112
Alabama,65-69 years,65-69,2024/32,100
Alabama,65-69 years,65-69,2024/33,115
Alabama,65-69 years,65-69,2024/34,96
Alabama,65-69 years,65-69,2024/35,105
Alabama,65-69 years,65-69,2024/36,119
Alabama,65-69 years,65-69,2024/37,112
Alabama,65-69 years,65-69,2024/38,126
Alabama,65-69 years,65-69,2024/39,114
Alabama,65-69 years,65-69,2024/40,104
Alabama,65-69 years,65-69,2024/41,98
Alabama,65-69 years,65-69,2024/42,105
Alabama,65-69 years,65-69,2024/43,103
Alabama,65-69 years,65-69,2024/44,115
Alabama,65-69 years,65-69,2024/45,101
Alabama,65-69 years,65-69,2024/46,87
Alabama,65-69 years,65-69,2024/47,104
Alabama,65-69 years,65-69,2024/48,86
Alabama,65-69 years,65-69,2024/49,83
Alabama,65-69 years,65-69,2024/50,47
Alabama,70-74 years,70-74,2024/01,149
Alabama,70-74 years,70-74,2024/02,164
Alabama,70-74 years,70-74,2024/03,165
Alabama,70-74 years,70-74,2024/04,168
Alabama,70-74 years,70-74,2024/05,145
Alabama,70-74 years,70-74,2024/06,149
Alabama,70-74 years,70-74,2024/07,132
Alabama,70-74 years,70-74,2024/08,126
Alabama,70-74 years,70-74,2024/09,136
Alabama,70-74 years,70-74,2024/10,139
Alabama,70-74 years,70-74,2024/11,126
Alabama,70-74 years,70-74,2024/12,133
Alabama,70-74 years,70-74,2024/13,133
Alabama,70-74 years,70-74,2024/14,133
Alabama,70-74 years,70-74,2024/15,138
Alabama,70-74 years,70-74,2024/16,135
Alabama,70-74 years,70-74,2024/17,135
Alabama,70-74 years,70-74,2024/18,126
Alabama,70-74 years,70-74,2024/19,109
Alabama,70-74 years,70-74,2024/20,113
Alabama,70-74 years,70-74,2024/21,134
Alabama,70-74 years,70-74,2024/22,122
Alabama,70-74 years,70-74,2024/23,133
Alabama,70-74 years,70-74,2024/24,125
Alabama,70-74 years,70-74,2024/25,129
Alabama,70-74 years,70-74,2024/26,126
Alabama,70-74 years,70-74,2024/27,112
Alabama,70-74 years,70-74,2024/28,128
Alabama,70-74 years,70-74,2024/29,123
Alabama,70-74 years,70-74,2024/30,117
Alabama,70-74 years,70-74,2024/31,151
Alabama,70-74 years,70-74,2024/32,134
Alabama,70-74 years,70-74,2024/33,126
Alabama,70-74 years,70-74,2024/34,125
Alabama,70-74 years,70-74,2024/35,141
Alabama,70-74 years,70-74,2024/36,139
Alabama,70-74 years,70-74,2024/37,146
Alabama,70-74 years,70-74,2024/38,152
Alabama,70-74 years,70-74,2024/39,132
Alabama,70-74 years,70-74,2024/40,124
Alabama,70-74 years,70-74,2024/41,145
Alabama,70-74 years,70-74,2024/42,132
Alabama,70-74 years,70-74,2024/43,143
Alabama,70-74 years,70-74,2024/44,136
Alabama,70-74 years,70-74,2024/45,121
Alabama,70-74 years,70-74,2024/46,122
Alabama,70-74 years,70-74,2024/47,116
Alabama,70-74 years,70-74,2024/48,110
Alabama,70-74 years,70-74,2024/49,106
Alabama,70-74 years,70-74,2024/50,54
Alabama,75-79 years,75-79,2024/01,189
Alabama,75-79 years,75-79,2024/02,179
Alabama,75-79 years,75-79,2024/03,172
Alabama,75-79 years,75-79,2024/04,194
Alabama,75-79 years,75-79,2024/05,163
Alabama,75-79 years,75-79,2024/06,161
Alabama,75-79 years,75-79,2024/07,158
Alabama,75-79 years,75-79,2024/08,158
Alabama,75-79 years,75-79,2024/09,145
Alabama,75-79 years,75-79,2024/10,135
Alabama,75-79 years,75-79,2024/11,138
Alabama,75-79 years,75-79,2024/12,140
Alabama,75-79 years,75-79,2024/13,141
Alabama,75-79 years,75-79,2024/14,156
Alabama,75-79 years,75-79,2024/15,156
Alabama,75-79 years,75-79,2024/16,157
Alabama,75-79 years,75-79,2024/17,149
Alabama,75-79 years,75-79,2024/18,144
Alabama,75-79 years,75-79,2024/19,145
Alabama,75-79 years,75-79,2024/20,135
Alabama,75-79 years,75-79,2024/21,161
Alabama,75-79 years,75-79,2024/22,147
Alabama,75-79 years,75-79,2024/23,139
Alabama,75-79 years,75-79,2024/24,154
Alabama,75-79 years,75-79,2024/25,133
Alabama,75-79 years,75-79,2024/26,127
Alabama,75-79 years,75-79,2024/27,184
Alabama,75-79 years,75-79,2024/28,134
Alabama,75-79 years,75-79,2024/29,150
Alabama,75-79 years,75-79,2024/30,140
Alabama,75-79 years,75-79,2024/31,158
Alabama,75-79 years,75-79,2024/32,172
Alabama,75-79 years,75-79,2024/33,157
Alabama,75-79 years,75-79,2024/34,173
Alabama,75-79 years,75-79,2024/35,162
Alabama,75-79 years,75-79,2024/36,139
Alabama,75-79 years,75-79,2024/37,150
Alabama,75-79 years,75-79,2024/38,120
Alabama,75-79 years,75-79,2024/39,144
Alabama,75-79 years,75-79,2024/40,132
Alabama,75-79 years,75-79,2024/41,141
Alabama,75-79 years,75-79,2024/42,133
Alabama,75-79 years,75-79,2024/43,163
Alabama,75-79 years,75-79,2024/44,154
Alabama,75-79 years,75-79,2024/45,131
Alabama,75-79 years,75-79,2024/46,119
Alabama,75-79 years,75-79,2024/47,154
Alabama,75-79 years,75-79,2024/48,140
Alabama,75-79 years,75-79,2024/49,121
Alabama,75-79 years,75-79,2024/50,68
Alabama,80-84 years,80-84,2024/01,189
Alabama,80-84 years,80-84,2024/02,182
Alabama,80-84 years,80-84,2024/03,154
Alabama,80-84 years,80-84,2024/04,171
Alabama,80-84 years,80-84,2024/05,166
Alabama,80-84 years,80-84,2024/06,177
Alabama,80-84 years,80-84,2024/07,152
Alabama,80-84 years,80-84,2024/08,150
Alabama,80-84 years,80-84,2024/09,149
Alabama,80-84 years,80-84,2024/10,190
Alabama,80-84 years,80-84,2024/11,158
Alabama,80-84 years,80-84,2024/12,145
Alabama,80-84 years,80-84,2024/13,131
Alabama,80-84 years,80-84,2024/14,176
Alabama,80-84 years,80-84,2024/15,163
Alabama,80-84 years,80-84,2024/16,153
Alabama,80-84 years,80-84,2024/17,136
Alabama,80-84 years,80-84,2024/18,144
Alabama,80-84 years,80-84,2024/19,147
Alabama,80-84 years,80-84,2024/20,142
Alabama,80-84 years,80-84,2024/21,151
Alabama,80-84 years,80-84,2024/22,142
Alabama,80-84 years,80-84,2024/23,139
Alabama,80-84 years,80-84,2024/24,139
Alabama,80-84 years,80-84,2024/25,141
Alabama,80-84 years,80-84,2024/26,123
Alabama,80-84 years,80-84,2024/27,147
Alabama,80-84 years,80-84,2024/28,129
Alabama,80-84 years,80-84,2024/29,146
Alabama,80-84 years,80-84,2024/30,171
Alabama,80-84 years,80-84,2024/31,144
Alabama,80-84 years,80-84,2024/32,156
Alabama,80-84 years,80-84,2024/33,150
Alabama,80-84 years,80-84,2024/34,166
Alabama,80-84 years,80-84,2024/35,134
Alabama,80-84 years,80-84,2024/36,158
Alabama,80-84 years,80-84,2024/37,126
Alabama,80-84 years,80-84,2024/38,131
Alabama,80-84 years,80-84,2024/39,134
Alabama,80-84 years,80-84,2024/40,154
Alabama,80-84 years,80-84,2024/41,150
Alabama,80-84 years,80-84,2024/42,142
Alabama,80-84 years,80-84,2024/43,139
Alabama,80-84 years,80-84,2024/44,158
Alabama,80-84 years,80-84,2024/45,162
Alabama,80-84 years,80-84,2024/46,140
Alabama,80-84 years,80-84,2024/47,129
Alabama,80-84 years,80-84,2024/48,96
Alabama,80-84 years,80-84,2024/49,127
Alabama,80-84 years,80-84,2024/50,83
Alabama,85-89 years,85-89,2024/01,147
Alabama,85-89 years,85-89,2024/02,154
Alabama,85-89 years,85-89,2024/03,153
Alabama,85-89 years,85-89,2024/04,177
Alabama,85-89 years,85-89,2024/05,135
Alabama,85-89 years,85-89,2024/06,132
Alabama,85-89 years,85-89,2024/07,134
Alabama,85-89 years,85-89,2024/08,145
Alabama,85-89 years,85-89,2024/09,138
Alabama,85-89 years,85-89,2024/10,141
Alabama,85-89 years,85-89,2024/11,141
Alabama,85-89 years,85-89,2024/12,126
Alabama,85-89 years,85-89,2024/13,127
Alabama,85-89 years,85-89,2024/14,139
Alabama,85-89 years,85-89,2024/15,124
Alabama,85-89 years,85-89,2024/16,126
Alabama,85-89 years,85-89,2024/17,126
Alabama,85-89 years,85-89,2024/18,133
Alabama,85-89 years,85-89,2024/19,122
Alabama,85-89 years,85-89,2024/20,139
Alabama,85-89 years,85-89,2024/21,116
Alabama,85-89 years,85-89,2024/22,112
Alabama,85-89 years,85-89,2024/23,134
Alabama,85-89 years,85-89,2024/24,142
Alabama,85-89 years,85-89,2024/25,117
Alabama,85-89 years,85-89,2024/26,137
Alabama,85-89 years,85-89,2024/27,115
Alabama,85-89 years,85-89,2024/28,99
Alabama,85-89 years,85-89,2024/29,129
Alabama,85-89 years,85-89,2024/30,130
Alabama,85-89 years,85-89,2024/31,132
Alabama,85-89 years,85-89,2024/32,129
Alabama,85-89 years,85-89,2024/33,121
Alabama,85-89 years,85-89,2024/34,122
Alabama,85-89 years,85-89,2024/35,123
Alabama,85-89 years,85-89,2024/36,137
Alabama,85-89 years,85-89,2024/37,139
Alabama,85-89 years,85-89,2024/38,143
Alabama,85-89 years,85-89,2024/39,137
Alabama,85-89 years,85-89,2024/40,145
Alabama,85-89 years,85-89,2024/41,113
Alabama,85-89 years,85-89,2024/42,142
Alabama,85-89 years,85-89,2024/43,125
Alabama,85-89 years,85-89,2024/44,120
Alabama,85-89 years,85-89,2024/45,123
Alabama,85-89 years,85-89,2024/46,104
Alabama,85-89 years,85-89,2024/47,129
Alabama,85-89 years,85-89,2024/48,100
Alabama,85-89 years,85-89,2024/49,128
Alabama,85-89 years,85-89,2024/50,64
Alabama,90-94 years,90-94,2024/01,108
Alabama,90-94 years,90-94,2024/02,103
Alabama,90-94 years,90-94,2024/03,109
Alabama,90-94 years,90-94,2024/04,90
Alabama,90-94 years,90-94,2024/05,95
Alabama,90-94 years,90-94,2024/06,110
Alabama,90-94 years,90-94,2024/07,81
Alabama,90-94 years,90-94,2024/08,89
Alabama,90-94 years,90-94,2024/09,79
Alabama,90-94 years,90-94,2024/10,78
Alabama,90-94 years,90-94,2024/11,88
Alabama,90-94 years,90-94,2024/12,95
Alabama,90-94 years,90-94,2024/13,70
Alabama,90-94 years,90-94,2024/14,92
Alabama,90-94 years,90-94,2024/15,84
Alabama,90-94 years,90-94,2024/16,86
Alabama,90-94 years,90-94,2024/17,86
Alabama,90-94 years,90-94,2024/18,78
Alabama,90-94 years,90-94,2024/19,70
Alabama,90-94 years,90-94,2024/20,81
Alabama,90-94 years,90-94,2024/21,78
Alabama,90-94 years,90-94,2024/22,59
Alabama,90-94 years,90-94,2024/23,84
Alabama,90-94 years,90-94,2024/24,98
Alabama,90-94 years,90-94,2024/25,84
Alabama,90-94 years,90-94,2024/26,67
Alabama,90-94 years,90-94,2024/27,93
Alabama,90-94 years,90-94,2024/28,88
Alabama,90-94 years,90-94,2024/29,84
Alabama,90-94 years,90-94,2024/30,78
Alabama,90-94 years,90-94,2024/31,90
Alabama,90-94 years,90-94,2024/32,73
Alabama,90-94 years,90-94,2024/33,86
Alabama,90-94 years,90-94,2024/34,99
Alabama,90-94 years,90-94,2024/35,80
Alabama,90-94 years,90-94,2024/36,80
Alabama,90-94 years,90-94,2024/37,83
Alabama,90-94 years,90-94,2024/38,87
Alabama,90-94 years,90-94,2024/39,101
Alabama,90-94 years,90-94,2024/40,80
Alabama,90-94 years,90-94,2024/41,79
Alabama,90-94 years,90-94,2024/42,86
Alabama,90-94 years,90-94,2024/43,89
Alabama,90-94 years,90-94,2024/44,87
Alabama,90-94 years,90-94,2024/45,94
Alabama,90-94 years,90-94,2024/46,70
Alabama,90-94 years,90-94,2024/47,80
Alabama,90-94 years,90-94,2024/48,78
Alabama,90-94 years,90-94,2024/49,66
Alabama,90-94 years,90-94,2024/50,44
Alabama,95-99 years,95-99,2024/01,41
Alabama,95-99 years,95-99,2024/02,41
Alabama,95-99 years,95-99,2024/03,59
Alabama,95-99 years,95-99,2024/04,50
Alabama,95-99 years,95-99,2024/05,46
Alabama,95-99 years,95-99,2024/06,52
Alabama,95-99 years,95-99,2024/07,41
Alabama,95-99 years,95-99,2024/08,47
Alabama,95-99 years,95-99,2024/09,41
Alabama,95-99 years,95-99,2024/10,37
Alabama,95-99 years,95-99,2024/11,34
Alabama,95-99 years,95-99,2024/12,44
Alabama,95-99 years,95-99,2024/13,32
Alabama,95-99 years,95-99,2024/14,28
Alabama,95-99 years,95-99,2024/15,37
Alabama,95-99 years,95-99,2024/16,32
Alabama,95-99 years,95-99,2024/17,44
Alabama,95-99 years,95-99,2024/18,33
Alabama,95-99 years,95-99,2024/19,26
Alabama,95-99 years,95-99,2024/20,42
Alabama,95-99 years,95-99,2024/21,33
Alabama,95-99 years,95-99,2024/22,34
Alabama,95-99 years,95-99,2024/23,45
Alabama,95-99 years,95-99,2024/24,26
Alabama,95-99 years,95-99,2024/25,28
Alabama,95-99 years,95-99,2024/26,34
Alabama,95-99 years,95-99,2024/27,31
Alabama,95-99 years,95-99,2024/28,27
Alabama,95-99 years,95-99,2024/29,29
Alabama,95-99 years,95-99,2024/30,31
Alabama,95-99 years,95-99,2024/31,34
Alabama,95-99 years,95-99,2024/32,35
Alabama,95-99 years,95-99,2024/33,23
Alabama,95-99 years,95-99,2024/34,41
Alabama,95-99 years,95-99,2024/35,35
Alabama,95-99 years,95-99,2024/36,36
Alabama,95-99 years,95-99,2024/37,32
Alabama,95-99 years,95-99,2024/38,33
Alabama,95-99 years,95-99,2024/39,28
Alabama,95-99 years,95-99,2024/40,33
Alabama,95-99 years,95-99,2024/41,31
Alabama,95-99 years,95-99,2024/42,27
Alabama,95-99 years,95-99,2024/43,32
Alabama,95-99 years,95-99,2024/44,44
Alabama,95-99 years,95-99,2024/45,38
Alabama,95-99 years,95-99,2024/46,39
Alabama,95-99 years,95-99,2024/47,24
Alabama,95-99 years,95-99,2024/48,35
Alabama,95-99 years,95-99,2024/49,31
Alabama,95-99 years,95-99,2024/50,25
Alabama,100+ years,100+,2024/04,11
Alabama,100+ years,100+,2024/08,11
Alabama,100+ years,100+,2024/09,12
Alabama,100+ years,100+,2024/20,10
Alabama,100+ years,100+,2024/25,11
Alabama,100+ years,100+,2024/39,10
Alabama,100+ years,100+,2024/45,10
Alabama,100+ years,100+,2024/48,12
Alaska,55-59 years,55-59,2024/01,10
Alaska,55-59 years,55-59,2024/20,12
Alaska,55-59 years,55-59,2024/23,10
Alaska,60-64 years ,60-64,2024/03,12
Alaska,60-64 years ,60-64,2024/05,12
Alaska,60-64 years ,60-64,2024/08,13
Alaska,60-64 years ,60-64,2024/09,11
Alaska,60-64 years ,60-64,2024/10,12
Alaska,60-64 years ,60-64,2024/11,11
Alaska,60-64 years ,60-64,2024/15,12
Alaska,60-64 years ,60-64,2024/16,13
Alaska,60-64 years ,60-64,2024/20,10
Alaska,60-64 years ,60-64,2024/22,13
Alaska,60-64 years ,60-64,2024/24,13
Alaska,60-64 years ,60-64,2024/25,10
Alaska,60-64 years ,60-64,2024/26,11
Alaska,60-64 years ,60-64,2024/30,12
Alaska,60-64 years ,60-64,2024/32,10
Alaska,60-64 years ,60-64,2024/35,11
Alaska,60-64 years ,60-64,2024/36,11
Alaska,60-64 years ,60-64,2024/39,12
Alaska,60-64 years ,60-64,2024/42,14
Alaska,65-69 years,65-69,2024/02,16
Alaska,65-69 years,65-69,2024/04,17
Alaska,65-69 years,65-69,2024/05,16
Alaska,65-69 years,65-69,2024/06,18
Alaska,65-69 years,65-69,2024/07,17
Alaska,65-69 years,65-69,2024/08,18
Alaska,65-69 years,65-69,2024/10,12
Alaska,65-69 years,65-69,2024/12,14
Alaska,65-69 years,65-69,2024/13,10
Alaska,65-69 years,65-69,2024/14,12
Alaska,65-69 years,65-69,2024/15,11
Alaska,65-69 years,65-69,2024/16,11
Alaska,65-69 years,65-69,2024/19,15
Alaska,65-69 years,65-69,2024/20,11
Alaska,65-69 years,65-69,2024/21,17
Alaska,65-69 years,65-69,2024/22,11
Alaska,65-69 years,65-69,2024/24,12
